EIN2,CENSUS_CSA_FIPS,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_CBSA_LEGAL_NAME,CENSUS_CBSA_LEGAL_CODE,geometry,CENSUS_BLOCK_CODE,CENSUS_BLOCK_FIPS,CENSUS_BLOCK_NAME,CENSUS_URBAN_AREA,CENSUS_URBAN_AREA_CODE,CENSUS_URBAN_AREA_TYPE,CENSUS_FUNCTIONAL_STATUS,CENSUS_BLOCK_HOUSING_UNIT_COUNT,CENSUS_BLOCK_POPULATION_COUNT,CENSUS_STATE_FIPS,CENSUS_COUNTY_FIPS,CENSUS_TRACT_CODE,CENSUS_TRACT_FIPS,CENSUS_TRACT_NAME,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,ORG_FISCAL_YEAR,ORG_ADDR_FULL,ORG_ADDR_MATCH,LONGITUDE,LATITUDE,ADDR_TYPE,GEOCODER_SCORE,GEOCODER_MATCH,METADATA_VERSION,METADATA_RELEASE_DATE
EIN-00-2040840,104.0,10580.0,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,-73.77696|42.665292,3010.0,360010006003010.0,Block 3010,U,970.0,U,S,85.0,152.0,36.0,1.0,600.0,36001000600.0,Census Tract 6,NY,Albany County,New York,1989,"ALBANY,NY,12206-2394","12206-2394, ALBANY, NEW YORK",-73.77696,42.665292,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2041793,,46540.0,"Utica-Rome, NY","Utica-Rome, NY Metro Area",M1,-75.263922|43.076997,1011.0,360650217011011.0,Block 1011,U,89785.0,U,S,217.0,280.0,36.0,65.0,21701.0,36065021701.0,Census Tract 217.01,NY,Oneida County,New York,1989,"UTICA,NY,13501-6099","13501-6099, UTICA, NEW YORK",-75.263922,43.076997,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2042139,296.0,27060.0,"Ithaca, NY","Ithaca, NY Metro Area",M1,-76.5001|42.444575,1056.0,361090008001056.0,Block 1056,U,41914.0,U,S,47.0,77.0,36.0,109.0,800.0,36109000800.0,Census Tract 8,NY,Tompkins County,New York,1989,"ITHACA,NY,14850-0000","14850, ITHACA, NEW YORK",-76.5001,42.444575,Postal,100.0,M,0.0,2024-06-24
EIN-00-2043913,532.0,45060.0,"Syracuse, NY","Syracuse, NY Metro Area",M1,-76.132899|43.570692,1001.0,360750203011001.0,Block 1001,R,,,S,66.0,169.0,36.0,75.0,20301.0,36075020301.0,Census Tract 203.01,NY,Oswego County,New York,1989,"PULASKI,NY,13142-1418","13142-1418, PULASKI, NEW YORK",-76.132899,43.570692,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2045045,464.0,40380.0,"Rochester, NY","Rochester, NY Metro Area",M1,-77.606181|43.161489,1014.0,360550093011014.0,Block 1014,U,75664.0,U,S,1.0,11.0,36.0,55.0,9301.0,36055009301.0,Census Tract 93.01,NY,Monroe County,New York,1989,"ROCHESTER,NY,14603-1412","14603-1412, ROCHESTER, NEW YORK",-77.606181,43.161489,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2035543,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.229552|40.865976,5007.0,340130213005007.0,Block 5007,U,63217.0,U,S,305.0,612.0,34.0,13.0,21300.0,34013021300.0,Census Tract 213,NJ,Essex County,New Jersey,1989,"CEDAR GROVE,NJ,07009-1240","07009-1240, CEDAR GROVE, NEW JERSEY",-74.229552,40.865976,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2045274,176.0,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",M1,-87.62868|41.879538,1084.0,170318391001084.0,Block 1084,U,16264.0,U,S,1.0,11.0,17.0,31.0,839100.0,17031839100.0,Census Tract 8391,IL,Cook County,Illinois,1989,"CHICAGO,IL,60603-5501","60603-5501, CHICAGO, ILLINOIS",-87.62868,41.879538,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2045399,464.0,40380.0,"Rochester, NY","Rochester, NY Metro Area",M1,-77.604039|43.157538,1011.0,360550094021011.0,Block 1011,U,75664.0,U,S,0.0,0.0,36.0,55.0,9402.0,36055009402.0,Census Tract 94.02,NY,Monroe County,New York,1989,"ROCHESTER,NY,14604-2205","14604-2205, ROCHESTER, NEW YORK",-77.604039,43.157538,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036346,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.92888|40.856751,7000.0,360610279007000.0,Block 7000,U,63217.0,U,S,308.0,878.0,36.0,61.0,27900.0,36061027900.0,Census Tract 279,NY,New York County,New York,1989,"NEW YORK,NY,10040-3172","10040-3172, NEW YORK, NEW YORK",-73.92888,40.856751,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2045409,160.0,15380.0,"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,-78.7476825|42.798744,2006.0,360290137022006.0,Block 2006,U,11350.0,U,S,2.0,23.0,36.0,29.0,13702.0,36029013702.0,Census Tract 137.02,NY,Erie County,New York,2024,"3210 SOUTHWESTERN BLVD,ORCHARD PARK,NY,14127-1229","3210 SOUTHWESTERN BLVD, ORCHARD PARK, NEW YORK, 14127",-78.7476825,42.798744,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2036298,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9810305|40.751793,2003.0,360610082002003.0,Block 2003,U,63217.0,U,S,167.0,225.0,36.0,61.0,8200.0,36061008200.0,Census Tract 82,NY,New York County,New York,1989,"NEW YORK,NY,10016-0202","10016-0202, NEW YORK, NEW YORK",-73.9810305,40.751793,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036439,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9981099999999|40.750955,1011.0,360610103001011.0,Block 1011,U,63217.0,U,S,9.0,30.0,36.0,61.0,10300.0,36061010300.0,Census Tract 103,NY,New York County,New York,1989,"NEW YORK,NY,10001-0000","10001, NEW YORK, NEW YORK",-73.9981099999999,40.750955,Postal,100.0,M,0.0,2024-06-24
EIN-00-2045748,,41740.0,"San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA Metro Area",M1,-117.2500785|32.722299,3012.0,60730072003012.0,Block 3012,U,78661.0,U,S,19.0,34.0,6.0,73.0,7200.0,6073007200.0,Census Tract 72,CA,San Diego County,California,1989,"SAN DIEGO,CA,92106-2803","92106-2803, SAN DIEGO, CALIFORNIA",-117.2500785,32.722299,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036252,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.1655485|41.080869,1006.0,340030321031006.0,Block 1006,U,63217.0,U,S,132.0,204.0,34.0,3.0,32103.0,34003032103.0,Census Tract 321.03,NJ,Bergen County,New Jersey,1989,"MAHWAH,NJ,07430-2023","07430-2023, MAHWAH, NEW JERSEY",-74.1655485,41.080869,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2045775,160.0,15380.0,"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,-78.87699|42.88977,2021.0,360290165002021.0,Block 2021,U,11350.0,U,S,7.0,19.0,36.0,29.0,16500.0,36029016500.0,Census Tract 165,NY,Erie County,New York,1989,"BUFFALO,NY,14202-2102","14202-2102, BUFFALO, NEW YORK",-78.87699,42.88977,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036245,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9530315|40.769028,2000.0,360610132012000.0,Block 2000,U,63217.0,U,S,752.0,1174.0,36.0,61.0,13201.0,36061013201.0,Census Tract 132.01,NY,New York County,New York,1989,"NEW YORK,NY,10021-0226","10021-0226, NEW YORK, NEW YORK",-73.9530315,40.769028,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2046588,464.0,40380.0,"Rochester, NY","Rochester, NY Metro Area",M1,-77.6061799999999|43.1614900000001,1014.0,360550093011014.0,Block 1014,U,75664.0,U,S,1.0,11.0,36.0,55.0,9301.0,36055009301.0,Census Tract 93.01,NY,Monroe County,New York,1989,"ROCHESTER,NY,14603-0000","14603, ROCHESTER, NEW YORK",-77.6061799999999,43.1614900000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2046810,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.064501|40.350177,3007.0,340258036023007.0,Block 3007,U,63217.0,U,S,74.0,132.0,34.0,25.0,803602.0,34025803602.0,Census Tract 8036.02,NJ,Monmouth County,New Jersey,1989,"RED BANK,NJ,07701-1857","07701-1857, RED BANK, NEW JERSEY",-74.064501,40.350177,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2047015,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.4523785|40.855248,1011.0,340270416041011.0,Block 1011,U,63217.0,U,S,16.0,64.0,34.0,27.0,41604.0,34027041604.0,Census Tract 416.04,NJ,Morris County,New Jersey,1989,"MORRIS PLAINS,NJ,07950-3113","07950-3113, MORRIS PLAINS, NEW JERSEY",-74.4523785,40.855248,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2035370,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.99395|40.754799,1001.0,360610111001001.0,Block 1001,U,63217.0,U,S,329.0,895.0,36.0,61.0,11100.0,36061011100.0,Census Tract 111,NY,New York County,New York,1989,"NEW YORK,NY,10018-2506","10018-2506, NEW YORK, NEW YORK",-73.99395,40.754799,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2035103,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.972872|40.749993,1002.0,360610088001002.0,Block 1002,U,63217.0,U,S,4.0,31.0,36.0,61.0,8800.0,36061008800.0,Census Tract 88,NY,New York County,New York,1989,"NEW YORK,NY,10017-5804","10017-5804, NEW YORK, NEW YORK",-73.972872,40.749993,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2047248,428.0,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,-75.1191949999999|39.94985,3010.0,340076008003010.0,Block 3010,U,69076.0,U,S,93.0,318.0,34.0,7.0,600800.0,34007600800.0,Census Tract 6008,NJ,Camden County,New Jersey,1989,"CAMDEN,NJ,08102-0000","08102, CAMDEN, NEW JERSEY",-75.1191949999999,39.94985,Postal,100.0,M,0.0,2024-06-24
EIN-00-2036435,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9810305|40.751793,2003.0,360610082002003.0,Block 2003,U,63217.0,U,S,167.0,225.0,36.0,61.0,8200.0,36061008200.0,Census Tract 82,NY,New York County,New York,1989,"NEW YORK,NY,10016-0203","10016-0203, NEW YORK, NEW YORK",-73.9810305,40.751793,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2040839,104.0,10580.0,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,-73.7514302|42.6476557,1093.0,360010011001093.0,Block 1093,U,970.0,U,S,9.0,18.0,36.0,1.0,1100.0,36001001100.0,Census Tract 11,NY,Albany County,New York,1989,"ALBANY,NY,12201-0000","12201, ALBANY, NEW YORK",-73.7514302,42.6476557,Postal,100.0,M,0.0,2024-06-24
EIN-00-2047430,408.0,45940.0,"Trenton-Princeton, NJ","Trenton-Princeton, NJ Metro Area",M1,-74.6717985|40.35114,1006.0,340210045021006.0,Block 1006,U,63217.0,U,S,7.0,23.0,34.0,21.0,4502.0,34021004502.0,Census Tract 45.02,NJ,Mercer County,New Jersey,1989,"PRINCETON,NJ,08540-3020","08540-3020, PRINCETON, NEW JERSEY",-74.6717985,40.35114,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037584,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9680885|40.759362,1000.0,360610108011000.0,Block 1000,U,63217.0,U,S,165.0,197.0,36.0,61.0,10801.0,36061010801.0,Census Tract 108.01,NY,New York County,New York,1989,"NEW YORK,NY,10022-3904","10022-3904, NEW YORK, NEW YORK",-73.9680885,40.759362,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036793,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.959561|40.766706,4000.0,360610118004000.0,Block 4000,U,63217.0,U,S,534.0,904.0,36.0,61.0,11800.0,36061011800.0,Census Tract 118,NY,New York County,New York,1989,"NEW YORK,NY,10021-5706","10021-5706, NEW YORK, NEW YORK",-73.959561,40.766706,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2035338,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9678095|40.760478,1001.0,360610112031001.0,Block 1001,U,63217.0,U,S,307.0,458.0,36.0,61.0,11203.0,36061011203.0,Census Tract 112.03,NY,New York County,New York,1989,"NEW YORK,NY,10022-2104","10022-2104, NEW YORK, NEW YORK",-73.9678095,40.760478,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2035316,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.986102|40.746204,3000.0,360610074003000.0,Block 3000,U,63217.0,U,S,71.0,435.0,36.0,61.0,7400.0,36061007400.0,Census Tract 74,NY,New York County,New York,1989,"NEW YORK,NY,10016-7103","10016-7103, NEW YORK, NEW YORK",-73.986102,40.746204,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036795,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-71.1185260999999|42.3761418,2010.0,250173536002010.0,Block 2010,U,9271.0,U,S,56.0,781.0,25.0,17.0,353600.0,25017353600.0,Census Tract 3536,MA,Middlesex County,Massachusetts,1989,"CAMBRIDGE,MA,02138-0000","02138, CAMBRIDGE, MASSACHUSETTS",-71.1185260999999,42.3761418,Postal,100.0,M,0.0,2024-06-24
EIN-00-2036871,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.2061205|40.878837,1003.0,340311540031003.0,Block 1003,U,63217.0,U,S,137.0,195.0,34.0,31.0,154003.0,34031154003.0,Census Tract 1540.03,NJ,Passaic County,New Jersey,1989,"LITTLE FALLS,NJ,07424-1803","07424-1803, LITTLE FALLS, NEW JERSEY",-74.2061205,40.878837,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037026,148.0,14460.0,"Boston-Cambridge-Newton, MA-NH","Boston-Cambridge-Newton, MA-NH Metro Area",M1,-70.6200474070003|42.6248837557999,3009.0,250092213003009.0,Block 3009,U,9271.0,U,S,130.0,116.0,25.0,9.0,221300.0,25009221300.0,Census Tract 2213,MA,Essex County,Massachusetts,2010,"10 NAIOMI DR,GLOUCESTER,MA,1930","10 NAIOMI DR, GLOUCESTER, MASSACHUSETTS, 01930",-70.6200474070003,42.6248837557999,StreetAddress,100.0,M,0.0,2024-06-24
EIN-00-2037063,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9945395|40.711491,5000.0,360610008005000.0,Block 5000,U,63217.0,U,S,1531.0,2845.0,36.0,61.0,800.0,36061000800.0,Census Tract 8,NY,New York County,New York,1989,"NEW YORK,NY,10002-7807","10002-7807, NEW YORK, NEW YORK",-73.9945395,40.711491,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037076,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.010681|40.708818,1000.0,360610007001000.0,Block 1000,U,63217.0,U,S,0.0,0.0,36.0,61.0,700.0,36061000700.0,Census Tract 7,NY,New York County,New York,1989,"NEW YORK,NY,10005-1103","10005-1103, NEW YORK, NEW YORK",-74.010681,40.708818,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037121,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.0140785|40.702626,1018.0,360610009001018.0,Block 1018,U,63217.0,U,S,0.0,4.0,36.0,61.0,31900.0,36061031900.0,Census Tract 319,NY,New York County,New York,1989,"NEW YORK,NY,10004-1412","10004-1412, NEW YORK, NEW YORK",-74.0140785,40.702626,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037241,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.658789|40.710834,2027.0,340350528002027.0,Block 2027,R,,,S,0.0,0.0,34.0,35.0,52800.0,34035052800.0,Census Tract 528,NJ,Somerset County,New Jersey,1989,"PEAPACK,NJ,07977-0018","07977-0018, PEAPACK, NEW JERSEY",-74.658789,40.710834,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037804,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.979352|40.755474,1003.0,360610094001003.0,Block 1003,U,63217.0,U,S,1.0,7.0,36.0,61.0,9400.0,36061009400.0,Census Tract 94,NY,New York County,New York,1989,"NEW YORK,NY,10017-3610","10017-3610, NEW YORK, NEW YORK",-73.979352,40.755474,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2050524,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.0066865746291|40.7935633552547,1004.0,340170150031004.0,Block 1004,U,63217.0,U,S,129.0,365.0,34.0,17.0,15003.0,34017015003.0,Census Tract 150.03,NJ,Hudson County,New Jersey,1989,"GUTTENBERG,NJ,07093-1848","07093, GUTTENBERG, NEW JERSEY",-74.0066865746291,40.7935633552547,PostalLoc,100.0,M,0.0,2024-06-24
EIN-00-2036586,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.979352|40.755474,1003.0,360610094001003.0,Block 1003,U,63217.0,U,S,1.0,7.0,36.0,61.0,9400.0,36061009400.0,Census Tract 94,NY,New York County,New York,1989,"NEW YORK,NY,10017-3610","10017-3610, NEW YORK, NEW YORK",-73.979352,40.755474,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2037876,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9463085|40.774887,1000.0,360610144011000.0,Block 1000,U,63217.0,U,S,550.0,1042.0,36.0,61.0,14401.0,36061014401.0,Census Tract 144.01,NY,New York County,New York,2010,"525 E 85TH ST,NEW YORK,NY,10028","525 E 85TH ST, NEW YORK, NEW YORK, 10028",-73.9463085,40.774887,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2039117,104.0,10580.0,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,-73.7502949999999|42.6544050000001,2009.0,360010002012009.0,Block 2009,U,970.0,U,S,74.0,110.0,36.0,1.0,201.0,36001000201.0,Census Tract 2.01,NY,Albany County,New York,1989,"ALBANY,NY,12207-1498","12207, ALBANY, NEW YORK",-73.7502949999999,42.6544050000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2035229,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9767915|40.750299,1001.0,360610080001001.0,Block 1001,U,63217.0,U,S,0.0,0.0,36.0,61.0,8000.0,36061008000.0,Census Tract 80,NY,New York County,New York,1989,"NEW YORK,NY,10017-6603","10017-6603, NEW YORK, NEW YORK",-73.9767915,40.750299,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2039148,104.0,10580.0,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,-73.776069|42.660063,1000.0,360010015001000.0,Block 1000,U,970.0,U,S,345.0,434.0,36.0,1.0,1500.0,36001001500.0,Census Tract 15,NY,Albany County,New York,1989,"ALBANY,NY,12203-1498","12203-1498, ALBANY, NEW YORK",-73.776069,42.660063,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2035227,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.025549|40.773789,1000.0,340170165001000.0,Block 1000,U,63217.0,U,S,133.0,347.0,34.0,17.0,16500.0,34017016500.0,Census Tract 165,NJ,Hudson County,New Jersey,1989,"UNION CITY,NJ,07087-4884","07087-4884, UNION CITY, NEW JERSEY",-74.025549,40.773789,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036584,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9562805|40.871556,6020.0,340030160006020.0,Block 6020,U,63217.0,U,S,15.0,45.0,34.0,3.0,16000.0,34003016000.0,Census Tract 160,NJ,Bergen County,New Jersey,1989,"ENGLEWOOD CLIFFS,NJ,07632-2502","07632-2502, ENGLEWOOD CLIFFS, NEW JERSEY",-73.9562805,40.871556,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036514,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9272|40.81654,1001.0,360050051001001.0,Block 1001,U,63217.0,U,S,58.0,158.0,36.0,5.0,5100.0,36005005100.0,Census Tract 51,NY,Bronx County,New York,1989,"BRONX,NY,10451-3195","10451, BRONX, NEW YORK",-73.9272,40.81654,Postal,100.0,M,0.0,2024-06-24
EIN-00-2040837,104.0,10580.0,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,-73.7514302|42.6476557,1093.0,360010011001093.0,Block 1093,U,970.0,U,S,9.0,18.0,36.0,1.0,1100.0,36001001100.0,Census Tract 11,NY,Albany County,New York,1989,"ALBANY,NY,12201-0000","12201, ALBANY, NEW YORK",-73.7514302,42.6476557,Postal,100.0,M,0.0,2024-06-24
EIN-00-2040838,104.0,10580.0,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,-73.7514302|42.6476557,1093.0,360010011001093.0,Block 1093,U,970.0,U,S,9.0,18.0,36.0,1.0,1100.0,36001001100.0,Census Tract 11,NY,Albany County,New York,1989,"ALBANY,NY,12201-0000","12201, ALBANY, NEW YORK",-73.7514302,42.6476557,Postal,100.0,M,0.0,2024-06-24
EIN-00-2047337,408.0,45940.0,"Trenton-Princeton, NJ","Trenton-Princeton, NJ Metro Area",M1,-74.762109|40.220217,5004.0,340210009005004.0,Block 5004,U,88462.0,U,S,126.0,177.0,34.0,21.0,900.0,34021000900.0,Census Tract 9,NJ,Mercer County,New Jersey,1989,"TRENTON,NJ,08608-1714","08608-1714, TRENTON, NEW JERSEY",-74.762109,40.220217,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2047129,428.0,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,-75.327912|39.649833,1021.0,340330208001021.0,Block 1021,R,,,S,51.0,86.0,34.0,33.0,20800.0,34033020800.0,Census Tract 208,NJ,Salem County,New Jersey,1989,"WOODSTOWN,NJ,08098-1188","08098-1188, WOODSTOWN, NEW JERSEY",-75.327912,39.649833,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2036166,428.0,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,-75.1638105|40.472028,3008.0,420171039003008.0,Block 3008,R,,,S,6.0,9.0,42.0,17.0,103900.0,42017103900.0,Census Tract 1039,PA,Bucks County,Pennsylvania,1989,"OTTSVILLE,PA,18942-0104","18942-0104, OTTSVILLE, PENNSYLVANIA",-75.1638105,40.472028,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2049079,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.1667815|40.913559,2027.0,340311832002027.0,Block 2027,U,63217.0,U,S,0.0,0.0,34.0,31.0,183200.0,34031183200.0,Census Tract 1832,NJ,Passaic County,New Jersey,1989,"PATERSON,NJ,07509-2177","07509-2177, PATERSON, NEW JERSEY",-74.1667815,40.913559,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2049086,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.150945|40.90655,2000.0,340311827022000.0,Block 2000,U,63217.0,U,S,68.0,239.0,34.0,31.0,182702.0,34031182702.0,Census Tract 1827.02,NJ,Passaic County,New Jersey,1989,"PATERSON,NJ,07513-0000","07513, PATERSON, NEW JERSEY",-74.150945,40.90655,Postal,100.0,M,0.0,2024-06-24
EIN-00-2049088,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.3496705|40.638852,3006.0,340390368003006.0,Block 3006,U,63217.0,U,S,14.0,41.0,34.0,39.0,36800.0,34039036800.0,Census Tract 368,NJ,Union County,New Jersey,1989,"WESTFIELD,NJ,07090-3342","07090-3342, WESTFIELD, NEW JERSEY",-74.3496705,40.638852,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2049097,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.6460405|40.702338,2006.0,340350528002006.0,Block 2006,R,,,S,123.0,533.0,34.0,35.0,52800.0,34035052800.0,Census Tract 528,NJ,Somerset County,New Jersey,1989,"FAR HILLS,NJ,07931-0402","07931-0402, FAR HILLS, NEW JERSEY",-74.6460405,40.702338,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2049102,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-74.4913395|40.799727,1016.0,340270438011016.0,Block 1016,U,63217.0,U,S,55.0,153.0,34.0,27.0,43801.0,34027043801.0,Census Tract 438.01,NJ,Morris County,New Jersey,1989,"MORRISTOWN,NJ,07960-5053","07960-5053, MORRISTOWN, NEW JERSEY",-74.4913395,40.799727,PostalExt,100.0,M,0.0,2024-06-24
